food_item,calories,protein,fat,carbohydrates,price,label
Almonds,5.723071272300937,0.2452744830986116,0.4905489661972232,0.4905489661972232,1.6802085076033524,normal
Spinach,21.552491660940557,2.717488078988157,0.374825941929401,3.3734334773646086,2.168539340226215,normal
Broccoli,56.93382062161618,3.830093387272361,0.6210962249630855,11.59379619931093,2.9343546947310273,normal
Salmon,215.73814327315742,23.039995883541085,13.614543022092459,0.0,5.119892750996346,stunted
Apple,45.19312916968377,0.2607295913635602,0.17381972757570685,12.167380930299478,1.2444204643555457,normal
Broccoli,47.581524785999356,3.200938940149048,0.5190711794836294,9.689328683694415,2.9489671363823073,stunted
Apple,43.429517884009364,0.2505549108692848,0.16703660724618988,11.69256250723329,1.1095687973664137,stunted
Banana,107.12954774122103,1.3263658291770222,0.30608442211777437,27.54759799059969,0.6949115107727155,normal
Banana,102.8180603167697,1.2729855086838153,0.293765886619342,26.43892979574078,0.8807051963438582,normal
Lentils,227.07032145525199,17.77072080954146,0.9872622671967477,39.49049068786991,1.4320092114825012,stunted
Broccoli,46.5868115709088,3.1340218693156827,0.5082197625917323,9.486768901712336,2.966759563730906,stunted
Chicken Breast,153.01944552022073,28.749107946223287,3.338606084077543,0.0,3.431583755179069,stunted
Chicken Breast,180.1353471537714,33.84361067737523,3.930225756082285,0.0,3.4171288169222414,stunted
Apple,44.61026428376697,0.2573669093294248,0.1715779395529499,12.010455768706493,1.2119429130203998,normal
Salmon,208.05875116956693,22.219866629759572,13.129921190312476,0.0,5.434292101027459,stunted
Lentils,203.99341273573327,15.964701866274778,0.8869278814597099,35.477115258388395,1.6172036537846526,normal
Banana,102.59944188006011,1.2702788042293158,0.29314126251445743,26.38271362630117,0.8829336872599797,normal
Banana,125.64835382188703,1.5556462854138393,0.3589952966339629,32.30957669705666,0.7985034455650717,stunted
Broccoli,56.664215449507225,3.8119563120577586,0.6181550776309879,11.538894782445107,2.601223312457737,stunted
Brown Rice,222.67162936877907,5.178409985320443,1.657091195302542,46.60568986788399,1.629358287454753,normal
Apple,60.0263829156702,0.3463060552827127,0.23087070352180847,16.16094924652659,1.3478279741506038,stunted
Salmon,245.75274350093284,26.245438626313216,15.50866827918508,0.0,5.394306725875284,normal
Almonds,8.293776198152125,0.35544755134937683,0.7108951026987537,0.7108951026987537,1.6665952251734768,stunted
Spinach,21.185136183796658,2.6711693449134915,0.3684371510225506,3.315934359202955,2.4137387504898244,stunted
Broccoli,51.53619893119066,3.466980655371008,0.5622130792493526,10.494644145987916,2.867399079558357,normal
Spinach,21.339421408631086,2.6906226993491367,0.3711203723240189,3.3400833509161703,2.4308739538787782,stunted
Almonds,8.29411748983512,0.3554621781357908,0.7109243562715816,0.7109243562715816,1.6054754157498015,stunted
Lentils,200.63534288574473,15.701896399753934,0.8723275777641075,34.8931031105643,1.4453750198265665,stunted
Spinach,19.61089627650956,2.472678226168597,0.34105906567842714,3.0695315911058443,2.4687737252425164,stunted
Salmon,233.7711490728595,24.96585087185878,14.752548242462005,0.0,5.2279716549035165,normal
Chicken Breast,159.31705267707306,29.932294745389484,3.47600842204523,0.0,3.140069210968654,normal
Banana,92.97125090454954,1.1510726302468037,0.2656321454415701,23.90689308974131,0.9343738013643758,normal
Salmon,211.279694221753,22.56385083921634,13.333184586809656,0.0,5.205536513171481,normal
Spinach,20.14084999062375,2.539498477078647,0.35027565201084787,3.1524808680976304,2.430846475443685,stunted
Banana,104.53452771010434,1.2942370097441491,0.29867007917172667,26.880307125455403,0.636846452332962,normal
Salmon,243.80543629352903,26.037473778920575,15.385779960271249,0.0,5.290930873043022,normal
Brown Rice,219.5659603531269,5.106185124491324,1.6339792398372237,45.95566612042191,1.88099324579309,stunted
Greek Yogurt,117.51391411568616,11.751391411568617,2.3502782823137234,3.525417423470585,2.0093449368439864,stunted
Greek Yogurt,98.62089271992676,9.862089271992676,1.9724178543985351,2.9586267815978027,2.012695041989944,stunted
Broccoli,65.03710573285794,4.37522347657408,0.7094956989039047,13.243919712872888,2.6862462413204966,stunted
Spinach,24.135342259887604,3.043151850159741,0.419745082780654,3.777705745025886,2.3664865044742243,stunted
Spinach,19.438043312461243,2.4508837220059827,0.33805292717323904,3.042476344559151,2.328795090660063,normal
Apple,56.25388134561384,0.32454162314777213,0.2163610820985148,15.145275746896033,1.2019111280550938,stunted
Chicken Breast,134.66119394552408,25.299981892795433,2.938062413356889,0.0,3.2045303165405192,normal
Lentils,186.39508272263382,14.587441256553952,0.8104134031418861,32.41653612567545,1.4878012990118281,normal
Lentils,252.2312224730499,19.73983480223869,1.0966574890132605,43.86629956053042,1.6036092472167114,stunted
Apple,51.08231923302048,0.29470568788281043,0.19647045858854031,13.752932101197821,1.353555900403653,stunted
Brown Rice,235.44291577919998,5.475416646027906,1.75213332672893,49.27874981425116,1.7819389271096422,stunted
Banana,102.20849815323824,1.265438548563902,0.2920242804378235,26.282185239404118,0.8474644292087754,stunted
Broccoli,53.288069092176336,3.5848337389282268,0.5813243900964691,10.85138861513409,2.7510459912805874,normal
Brown Rice,181.19411895291591,4.213816719835254,1.3484213503472813,37.92435047851728,1.9497731566211218,stunted
Greek Yogurt,99.27374707255737,9.927374707255737,1.9854749414511474,2.9782124121767213,1.955639086561434,normal
Lentils,227.8537274882272,17.83203084690474,0.9906683803835966,39.626735215343864,1.6641571879201877,stunted
Broccoli,48.462430513567114,3.260199870912697,0.5286810601480049,9.868713122762758,2.9442575432049565,stunted
Banana,116.10711802788896,1.437516699392911,0.3317346229368256,29.856116064314303,0.8310394765212076,normal
Apple,45.170960066180506,0.2606016926895029,0.17373446179300195,12.161412325510135,1.1600756874778897,normal
Chicken Breast,153.22413317415575,28.787564414538352,3.3430719965270344,0.0,3.257249032655609,stunted
Salmon,213.98227197686364,22.852475648014565,13.503735610190425,0.0,5.498407940350076,normal
Greek Yogurt,110.11083963628978,11.011083963628979,2.2022167927257956,3.303325189088693,2.285050599013104,normal
Spinach,21.441487213030562,2.70349186599081,0.3728954297918359,3.356058868126523,2.476220194473277,stunted
Lentils,260.6061414241798,20.39526324189233,1.1330701801051295,45.322807204205176,1.5870023362295922,stunted
Salmon,221.94440135086637,23.702800144267282,14.006200085248848,0.0,5.343332632055616,stunted
Salmon,168.89764194728764,18.03761224679771,10.658589054925919,0.0,5.219244354244159,normal
Apple,57.22731248761728,0.33015757204394586,0.22010504802929726,15.407353362050808,1.3934577219558637,stunted
Lentils,186.80400824466514,14.619444123495533,0.8121913401941963,32.487653607767854,1.5255921084396484,stunted
Chicken Breast,133.43838116714718,25.070241310191285,2.9113828618286655,0.0,3.209650239380657,stunted
Lentils,274.30285326271627,21.467179820560403,1.1926211011422447,47.70484404568979,1.341251254675453,stunted
Almonds,6.428160213106381,0.275492580561702,0.550985161123404,0.550985161123404,1.457768421352319,stunted
Salmon,186.2296611551668,19.888604589386745,11.752357257364896,0.0,5.477159930342047,stunted
Chicken Breast,167.12952686342453,31.400092925855517,3.6464624042928993,0.0,3.492128333525176,normal
Broccoli,54.291755857322514,3.652354484947151,0.5922737002617001,11.055775738218403,2.934135246472021,normal
Chicken Breast,175.60904044217398,32.99321365883269,3.8314699732837956,0.0,3.3582839290466824,normal
Almonds,5.9078764925434815,0.2531947068232921,0.5063894136465842,0.5063894136465842,1.481085869336757,stunted
Lentils,266.3852465797827,20.847541036678646,1.1581967242599247,46.32786897039699,1.4943159907410668,normal
Salmon,187.49274922850054,20.02349749042239,11.832066698885958,0.0,5.323527113051915,normal
Brown Rice,194.11422508022267,4.514284304191224,1.4445709773411919,40.62855873772102,1.7370453942596846,stunted
Apple,47.18706611615997,0.2722330737470767,0.1814887158313845,12.704210108196916,1.1298456239222676,normal
Chicken Breast,187.00990944131217,35.13519510715562,4.080216205992265,0.0,3.1437456672353776,stunted
Lentils,208.778712572409,16.339203592623313,0.9077335329235174,36.309341316940696,1.4295096738606516,stunted
Lentils,224.32746318408923,17.556062336146113,0.9753367964525619,39.01347185810248,1.4063018492216088,normal
Spinach,25.14563666792867,3.170536797260571,0.437315420311803,3.9358387828062265,2.3678644889810254,normal
Spinach,19.147434068806653,2.414241686936491,0.3329988533705505,2.9969896803349543,2.3045177315173326,normal
Lentils,230.840969957703,18.06581504016806,1.003656391120448,40.14625564481791,1.419654849558475,stunted
Lentils,192.73867092582137,15.083895985499064,0.8379942214166146,33.519768856664584,1.3040542251902056,normal
Salmon,203.23629426318672,21.704846960146156,12.82559138554091,0.0,5.460420233436394,stunted
Broccoli,52.15520798860017,3.508623082869466,0.5689659053301837,10.620696899496762,2.605065893882678,normal
Almonds,5.716505819056752,0.24499310653100365,0.4899862130620073,0.4899862130620073,1.6883070178264608,normal
Chicken Breast,138.18483544692643,25.961999386998297,3.0149418642965764,0.0,3.4933169308230085,normal
Banana,99.18562862469345,1.228012544877157,0.28338751035626697,25.504875932064028,0.8806045986976431,stunted
Apple,49.72454619536465,0.2868723818963345,0.19124825459755634,13.387377821828943,1.226104797354711,normal
Brown Rice,229.1817709851661,5.329808627562002,1.705538760819841,47.96827764805803,1.9045419784244757,normal
Spinach,27.107106904296945,3.4178526096722233,0.471427946161686,4.242851515455174,2.493988929089981,normal
Lentils,244.19370937565327,19.110812038094604,1.0617117798941447,42.46847119576579,1.5240832381886258,stunted
Banana,108.4897071765322,1.343205898376113,0.3099705919329491,27.897353273965425,0.6747895323248778,normal
Banana,90.67999245517521,1.1227046684926454,0.259085692729072,23.31771234561648,0.6135185405665581,normal
Greek Yogurt,97.24630840574383,9.724630840574383,1.9449261681148766,2.917389252172315,2.022463078145816,normal
Brown Rice,204.19728248799984,4.748774011348834,1.5196076836316268,42.7389661021395,1.672467672564402,stunted
Apple,51.51902669233261,0.29722515399422655,0.19815010266281774,13.87050718639724,1.2493289405853065,normal
Brown Rice,181.69792325602282,4.225533098977275,1.352170591672728,38.02979789079547,1.6402870303243053,normal
Apple,51.20845932289546,0.2954334191705507,0.19695561278036716,13.786892894625701,1.494242798210246,normal
Brown Rice,248.93935980791153,5.789287437393291,1.8525719799658533,52.10358693653962,1.727008326488746,stunted
Greek Yogurt,119.06599142840504,11.906599142840504,2.3813198285681008,3.571979742852151,2.238938987427471,stunted
Spinach,24.6903951673641,3.1131367819719946,0.42939817682372344,3.864583591413511,2.1401189685952655,normal
Salmon,176.832028700023,18.88497393883741,11.159302782040285,0.0,5.2037960029322345,normal
Salmon,242.23235579337438,25.869474890554546,15.28650788987314,0.0,5.442104232441512,stunted
Apple,62.122283181548724,0.358397787585858,0.23893185839057202,16.72523008734004,1.3878549223850434,normal
Lentils,250.84636131947502,19.63145436413283,1.0906363535629349,43.6254541425174,1.6219023752985926,normal
Apple,50.221167994893875,0.2897375076628493,0.19315833844189953,13.521083690932965,1.1396573835084878,stunted
Spinach,22.8166147865124,2.876877516560259,0.3968106919393461,3.5712962274541145,2.236336393192665,stunted
Chicken Breast,197.07254115786122,37.0257501569315,4.299764534353336,0.0,3.3419574186921515,normal
Spinach,19.934900750583957,2.513530964204064,0.3466939260971123,3.120245334874011,2.473505837074623,stunted
Spinach,18.856690194549337,2.377582676704047,0.32794243816607543,2.951481943494679,2.4424868805540525,stunted
Brown Rice,222.49175724573854,5.174226912691594,1.6557526120613102,46.56804221422435,1.7883947681718646,normal
Salmon,201.94922001380633,21.56739242865893,12.744368253298457,0.0,5.1459423350002265,normal
Brown Rice,234.15345304744702,5.445429140638303,1.7425373250042568,49.008862265744725,1.7902718748760753,normal
Spinach,22.923500546727468,2.8903544167612893,0.3986695747256951,3.5880261725312557,2.3404671787785567,normal
Spinach,22.912655225074086,2.888986963161515,0.39848096043607106,3.58632864392464,2.4116267924407246,normal
Broccoli,60.32424133035807,4.058176234951362,0.6580826326948154,12.284209143636552,2.8183622613720987,stunted
Lentils,246.2702953218973,19.27332745997457,1.0707404144430317,42.82961657772127,1.3510664903108904,stunted
Chicken Breast,187.40917471690622,35.210208583176325,4.088927448368864,0.0,3.1604394990975315,normal
Spinach,27.2753067051548,3.439060410649953,0.47435316008964873,4.269178440806838,2.309983836283409,normal
Spinach,23.540973600176727,2.9682097148048916,0.4094082365248126,3.6846741287233136,2.457520200541232,stunted
Almonds,8.05893554301443,0.34538295184347556,0.6907659036869511,0.6907659036869511,1.389776443492164,normal
Apple,49.99038945713731,0.28840609302194603,0.19227072868129735,13.458951007690814,1.3292387363885023,stunted
Chicken Breast,172.37986465501007,32.3865200260928,3.7610152288365835,0.0,3.1216111953251384,normal
Almonds,8.28216507270848,0.35494993168750627,0.7098998633750125,0.7098998633750125,1.5959273331481516,stunted
Broccoli,60.40558458534519,4.063648417559586,0.6589700136583111,12.300773588288473,2.7258033657175367,stunted
Spinach,26.652642759601733,3.3605506088193486,0.4635242219061171,4.171717997155054,2.3468509336401393,stunted
Lentils,254.85548425351453,19.945211811144617,1.1080673228413676,44.322692913654706,1.6180164094034875,stunted
Banana,121.390562170856,1.5029307697344076,0.34683017763101714,31.214715986791543,0.7373456751167423,normal
Chicken Breast,171.65827108812704,32.25094790140569,3.7452713691954993,0.0,3.2319250293899633,stunted
Lentils,188.08542087165034,14.719728589955244,0.817762699441958,32.71050797767832,1.4505915131419753,normal
Chicken Breast,170.56428653135367,32.04541140892099,3.7214026152295347,0.0,3.109406912399565,stunted
Banana,111.28164257334392,1.3777727175747343,0.31794755020955406,28.615279518859865,0.993997438981901,stunted
Greek Yogurt,87.23886215162484,8.723886215162484,1.7447772430324968,2.6171658645487454,2.2515500757418145,stunted
Chicken Breast,136.78889886474917,25.69973251398318,2.9844850661399818,0.0,3.294706015829639,normal
Apple,48.45731032183002,0.27956140570286553,0.18637427046857702,13.046198932800392,1.2808440669239762,stunted
Spinach,22.866551798801215,2.8831739224575443,0.397679161718282,3.579112455464538,2.3421358750722585,stunted
Almonds,6.576814332439685,0.28186347139027224,0.5637269427805445,0.5637269427805445,1.516501319101826,stunted
Spinach,19.503897305491016,2.4591870515619108,0.33919821400853944,3.0527839260768546,2.269448483122157,normal
Chicken Breast,160.46050703865583,30.147125564838372,3.5009565172070367,0.0,3.1414917927237553,stunted
Lentils,186.79687545534486,14.618885905200901,0.8121603280667168,32.48641312266867,1.6087691750300623,normal
Lentils,190.72502438798986,14.92630625645138,0.8292392364695211,33.16956945878084,1.4708145546661675,stunted
Broccoli,52.70852127862876,3.545845976925935,0.5750020503123138,10.733371605829856,2.6908353419284543,stunted
Chicken Breast,170.2580311726606,31.987872523348354,3.714720680130777,0.0,3.495803222229399,normal
Almonds,7.6373089362155575,0.32731324012352386,0.6546264802470477,0.6546264802470477,1.650187995185819,normal
Lentils,225.02510962168387,17.610660753001348,0.9783700418334081,39.13480167333633,1.343688609163901,stunted
Banana,119.53427233432967,1.4799481336631293,0.34152649238379906,30.737384314541917,0.9863718257501057,stunted
Banana,85.0186365208102,1.0526116902576501,0.24291039005945772,21.861935105351197,0.8946873373381266,stunted
Spinach,27.320326633240363,3.444736836365089,0.475136115360702,4.276225038246318,2.3614390238830856,stunted
Almonds,7.312721194124739,0.31340233689106023,0.6268046737821205,0.6268046737821205,1.5740121979916277,normal
Greek Yogurt,100.15387344269413,10.015387344269413,2.0030774688538826,3.0046162032808237,1.9376386326427104,stunted
Chicken Breast,174.07945725768235,32.705837424170625,3.7980972492585243,0.0,3.439297986985476,normal
Salmon,176.54171173575358,18.853969214497955,11.140981808566973,0.0,5.396843424495681,normal
Banana,100.32721771920319,1.2421465050948968,0.2866491934834377,25.798427413509394,0.9158416200242867,stunted
Apple,61.65524768910011,0.35570335205250064,0.23713556803500044,16.59948976245003,1.1153651929891792,normal
Spinach,26.865090179271682,3.387337457386429,0.46721895963950755,4.204970636755568,2.41125555245175,stunted
Brown Rice,195.54585803931363,4.547578093937526,1.4552249900600085,40.92820284543773,1.87469487481852,stunted
Apple,60.23296058746399,0.3474978495430615,0.23166523302870767,16.216566312009537,1.4701518410760936,normal
Broccoli,55.766145714352554,3.7515407116928086,0.6083579532474824,11.356015127286337,2.659180610617363,normal
Spinach,25.552761932384406,3.2218699827789035,0.4443958596936419,3.999562737242777,2.102922620947606,normal
Salmon,209.56644938565458,22.38088294409903,13.225067194240337,0.0,5.143793529513137,stunted
Lentils,265.07811210702477,20.745243556201935,1.1525135309001076,46.100541236004304,1.6391591347964956,stunted
Chicken Breast,167.99117212093176,31.561977792417483,3.665261937183966,0.0,3.414077120095959,normal
Brown Rice,183.02193307364118,4.2563240249684,1.362023687989888,38.3069162247156,1.6381089793378827,stunted
Apple,41.73047197999512,0.24075272296151032,0.16050181530767357,11.23512707153715,1.3571683376986434,stunted
Apple,59.63466209371416,0.34404612746373553,0.22936408497582372,16.05548594830766,1.126353873450994,normal
Salmon,224.9733123439483,24.026276075567292,14.19734495374431,0.0,5.468101546979296,normal
Greek Yogurt,94.57962204101477,9.457962204101477,1.8915924408202955,2.8373886612304435,1.922555474864092,normal
Apple,58.287315529040846,0.3362729742060049,0.22418198280400325,15.692738796280228,1.4195758328624448,normal
Apple,60.8087442758606,0.35081967851458035,0.23387978567638693,16.371584997347085,1.422181909285897,normal
Salmon,164.87911924430807,17.6084496280329,10.404992962019442,0.0,5.468761828097918,normal
Banana,85.62082506302472,1.0600673579231632,0.2446309287514992,22.01678358763493,0.843430591051205,normal
Greek Yogurt,87.73100752222895,8.773100752222895,1.7546201504445789,2.6319302256668684,2.1296233069710904,stunted
Broccoli,50.11325579439976,3.371255389805075,0.5466900632116337,10.204881179950496,2.6588911412946423,stunted
Almonds,6.322538769630239,0.2709659472698674,0.5419318945397348,0.5419318945397348,1.4507927105290261,stunted
Brown Rice,246.53768843041365,5.733434614660783,1.8346990766914506,51.60091153194705,1.947774944236981,normal
Brown Rice,219.8241010166434,5.112188395735893,1.6359002866354857,46.00969556162303,1.7597876649169961,normal
Chicken Breast,189.92877464716994,35.683587964013746,4.143900537756435,0.0,3.112031325692777,stunted
Banana,112.6506484728583,1.3947223144258645,0.321858995636738,28.96730960730642,0.931454783799717,stunted
Apple,49.27202690404411,0.2842616936771776,0.18950779578478505,13.265545704934954,1.2669749301255389,stunted
Apple,50.63797987045563,0.29214219156032095,0.19476146104021397,13.633302272814978,1.328870356897077,normal
Salmon,240.14560321197968,25.64661781875511,15.154819620173475,0.0,5.231972136966666,stunted
Lentils,206.59733572753962,16.168487143894403,0.8982492857719113,35.92997143087645,1.353279461674112,stunted
Greek Yogurt,113.96739719471508,11.396739719471507,2.2793479438943014,3.4190219158414523,2.2221690877050295,normal
Chicken Breast,174.50951726402104,32.78663657687668,3.80748037666955,0.0,3.420135445033771,stunted
Chicken Breast,180.71437892590077,33.95239846486621,3.9428591765651078,0.0,3.3279661008496344,stunted
Brown Rice,218.32861771539012,5.077409714311399,1.6247711085796475,45.69668742880258,1.9903379844051274,normal
Salmon,246.0686435778413,26.279175527730626,15.528603720931732,0.0,5.28850288669508,normal
Banana,90.51528047234194,1.1206653772766144,0.25861508706383407,23.27535783574507,0.8719066635824201,normal
Greek Yogurt,86.49822533711892,8.649822533711893,1.7299645067423786,2.594946760113568,1.9380603409790886,normal
Chicken Breast,196.74528285836038,36.964265264298014,4.292624353273317,0.0,3.332217527987078,stunted
Almonds,7.791082815184437,0.3339035492221901,0.6678070984443802,0.6678070984443802,1.6838633723522223,normal
Broccoli,64.80112557139486,4.3593484475302,0.7069213698697621,13.195865570902225,2.9228122133669356,normal
Chicken Breast,156.55094358219606,29.412601521503504,3.415656950884278,0.0,3.3593429809955913,stunted
Lentils,262.83760037855535,20.569899160060857,1.1427721755589364,45.710887022357454,1.6958364554012149,stunted
Apple,53.76237415425499,0.3101675431976249,0.20677836213174997,14.474485349222498,1.21841069159158,stunted
Banana,119.05400632853431,1.4740019831151867,0.3401543037958123,30.61388734162311,0.6048445159172194,stunted
Chicken Breast,170.15612510226399,31.968726534364748,3.712497274958487,0.0,3.1393118245929887,normal
Spinach,25.98079528187133,3.2758394051055153,0.45183991794558837,4.066559261510295,2.4335612025100373,normal
Banana,94.54607629180062,1.1705704683746743,0.27013164654800176,24.31184818932016,0.8233529244486302,normal
Salmon,184.3202528518411,19.68468719776944,11.63186061686376,0.0,5.337648423970887,normal
Greek Yogurt,112.48416516160754,11.248416516160752,2.2496833032321506,3.374524954848226,2.2473506706602486,stunted
Chicken Breast,157.54132723200362,29.598673601164318,3.4372653214255338,0.0,3.496934395949102,stunted
Brown Rice,229.16730981320083,5.329472321237229,1.7054311427959132,47.96525089113506,1.9258946718394536,stunted
Spinach,21.850406702800097,2.755051279918273,0.38000707309217563,3.4200636578295804,2.4370097722632362,stunted
Brown Rice,227.30750681618443,5.286221088748475,1.691590748399512,47.57598979873627,1.8224052023097141,stunted
Brown Rice,230.54194746768445,5.361440638783359,1.715661004410675,48.25296574905023,1.9723269780786765,stunted
Chicken Breast,140.4929469270708,26.395644574176934,3.065300660226999,0.0,3.1522082452633993,normal
Salmon,181.13186626871743,19.34417989277565,11.430651754821975,0.0,5.4366389526602585,normal
Almonds,6.881771974155562,0.29493308460666695,0.5898661692133339,0.5898661692133339,1.3456948194007432,normal
Salmon,219.85020560637003,23.47914817155408,13.874042101372867,0.0,5.293853740106488,normal
Salmon,238.59720585158624,25.481254993858723,15.057105223643791,0.0,5.180757685237201,stunted
Spinach,23.7542282783723,2.9950983481425943,0.41311701353690955,3.718053121832186,2.1553640953094373,normal
Greek Yogurt,111.84359013000619,11.18435901300062,2.236871802600124,3.355307703900186,1.9447669580630633,stunted
Almonds,6.051820618593103,0.25936374079684726,0.5187274815936945,0.5187274815936945,1.4865059437718846,normal
Apple,50.497500238556654,0.29133173214551916,0.19422115476367946,13.595480833457561,1.2040934053234076,stunted
Broccoli,59.28213133169494,3.9880706532231143,0.6467141599821266,12.071997652999697,2.9910005698756614,normal
Spinach,22.56243505996832,2.844828768430788,0.3923901749559708,3.5315115746037367,2.2995689080711736,normal
Greek Yogurt,110.60494766255373,11.060494766255374,2.2120989532510746,3.318148429876612,2.1668419552993257,normal
Brown Rice,202.89429340500757,4.718471939651339,1.5099110206884285,42.46624745686205,1.6236607248702593,stunted
Lentils,208.31515014178885,16.302924793705213,0.9057180440947341,36.228721763789366,1.3347526924083946,stunted
Broccoli,54.17760728244135,3.6446753990006004,0.5910284430811784,11.032530937515329,2.6465362387234834,stunted
Apple,59.79369842690599,0.3449636447706115,0.2299757631804077,16.098303422628536,1.3036147756994698,normal
Salmon,204.31545104840725,21.82009671390757,12.893693512763564,0.0,5.260998284278713,normal
Salmon,190.76539520503388,20.373003371411386,12.038592901288546,0.0,5.21587717985829,stunted
Broccoli,45.4995013354172,3.0608755443826117,0.4963581963863694,9.26535299921223,2.707000448580717,stunted
Salmon,210.51884062185326,22.482594629518307,13.285169553806274,0.0,5.15524885759837,stunted
Almonds,6.241356190210898,0.26748669386618135,0.5349733877323627,0.5349733877323627,1.5643614910514432,stunted
Apple,47.19309683242864,0.2722678663409345,0.18151191089395632,12.705833762576942,1.3286579157242655,stunted
Salmon,195.27015379417912,20.854094094523983,12.32287378312781,0.0,5.220251711660165,stunted
Lentils,254.90380405257463,19.948993360636276,1.1082774089242375,44.3310963569695,1.4152243881799078,normal
Broccoli,53.05809156605888,3.56936252353487,0.5788155443570059,10.804556827997443,2.705737710559643,stunted
Spinach,25.856427926505372,3.2601583037767643,0.44967700741748473,4.047093066757363,2.3944208475249775,stunted
Chicken Breast,170.94878656819208,32.117650809781544,3.7297917069423727,0.0,3.466318743518716,normal
Apple,52.30598286883617,0.3017652857817471,0.2011768571878314,14.082380003148199,1.309669294077495,stunted
Spinach,23.242527366735153,2.9305795375448667,0.40421786724756786,3.637960805228111,2.354273530691769,stunted
Apple,50.1055571757609,0.28907052216785134,0.19271368144523426,13.489957701166396,1.39930763549554,stunted
Almonds,5.86706976061906,0.251445846883674,0.502891693767348,0.502891693767348,1.468258727277064,stunted
Spinach,22.409300829714383,2.8255205393987697,0.3897269709515545,3.5075427385639903,2.1456940404690643,stunted
Banana,109.20622297439132,1.352077046349607,0.3120177799268324,28.081600193414914,0.8091065832563709,stunted
Almonds,6.243487650651923,0.26757804217079667,0.5351560843415933,0.5351560843415933,1.4407017927573578,normal
Greek Yogurt,92.93336232354778,9.293336232354779,1.8586672464709557,2.7880008697064333,1.935405996383545,stunted
Chicken Breast,168.88490367604777,31.729890993681703,3.684761534750133,0.0,3.355951970349742,normal
Apple,48.7262502297201,0.28111298209453905,0.1874086547296927,13.11860583107849,1.4379804934467015,stunted
Banana,99.1518594397484,1.227594450206409,0.2832910269707097,25.496192427363873,0.9934212055899305,stunted
Spinach,20.657777183591577,2.604676253583286,0.3592656901494188,3.233391211344769,2.1242738170692195,normal
Apple,48.83417660447395,0.2817356342565805,0.18782375617105368,13.147662931973757,1.3586711609059208,stunted
Salmon,236.94161126321117,25.304443921313815,14.952625953503617,0.0,5.269771593916258,stunted
Salmon,165.42658381446873,17.666916718050057,10.43954169702958,0.0,5.112479195081705,stunted
Apple,62.3859416116483,0.3599188939133556,0.2399459292755704,16.796215049289927,1.3443811488298596,normal
Broccoli,64.44962785347073,4.335702237415304,0.7030868493105897,13.124287853797675,2.984935228268712,stunted
Apple,43.954731673194274,0.25358499042227467,0.16905666028151645,11.833966219706152,1.2701863326333247,normal
Apple,56.20455664694554,0.32425705757853196,0.21617137171902134,15.131996020331492,1.360447926474329,normal
Almonds,7.616399825858322,0.3264171353939281,0.6528342707878562,0.6528342707878562,1.417144561186341,normal
Chicken Breast,183.57461971177702,34.489777036758106,4.005264430075135,0.0,3.238773519496729,stunted
Banana,93.87212661275973,1.162226329491311,0.26820607603645635,24.138546843281073,0.7427510709807764,stunted
Lentils,194.57875116457004,15.227902265053308,0.8459945702807393,33.839782811229576,1.6667767062150696,stunted
Greek Yogurt,103.79015841979668,10.379015841979669,2.0758031683959337,3.1137047525939003,2.056028394011803,stunted
Greek Yogurt,117.25262253616519,11.72526225361652,2.345052450723304,3.517578676084956,1.9937493669713005,normal
Lentils,258.1099494824583,20.19990908993152,1.1222171716628622,44.88868686651449,1.3965275205393992,normal
Brown Rice,236.36848105044916,5.496941419777888,1.759021254328924,49.47247277800099,1.9342224049408205,stunted
Salmon,179.3395040888296,19.152762572593453,11.31754152016886,0.0,5.271591934124137,stunted
Salmon,219.69391789509518,23.462457250932495,13.864179284641928,0.0,5.301711740949294,stunted
Broccoli,51.85771299743842,3.4886097834640393,0.5657205054266009,10.56011610129655,2.694678329593375,normal
Brown Rice,180.6385491810401,4.200896492582328,1.3442868776263452,37.808068433240955,1.9676875540706837,normal
Apple,47.13870882614084,0.2719540893815818,0.18130272625438787,12.69119083780715,1.174636870381585,stunted
Spinach,24.18744551647741,3.049721391208021,0.4206512263735202,3.7858610373616814,2.307487655789684,stunted
Banana,103.25912041821303,1.2784462527969234,0.29502605833775153,26.552345250397636,0.621866414983002,normal
Banana,121.72274227460964,1.5070434757808813,0.34777926364174183,31.300133727756766,0.8454757026262992,stunted
Lentils,235.9517834389863,18.465791747398928,1.0258773192999404,41.03509277199762,1.591141578394224,stunted
Banana,120.3286125686801,1.4897828222788965,0.34379603591051455,30.941643231946312,0.7902620745524267,stunted
Banana,113.42824352936813,1.404349681792177,0.32408069579819465,29.16726262183752,0.7575629100692498,stunted
Greek Yogurt,92.96936829198972,9.296936829198971,1.8593873658397944,2.7890810487596918,2.113666168911157,normal
Spinach,25.62580161390017,3.231079333926543,0.44566611502435083,4.010995035219157,2.223557877604396,stunted
Almonds,6.0654604834905514,0.25994830643530936,0.5198966128706187,0.5198966128706187,1.341673061761882,stunted
Spinach,21.929384995219298,2.7650094124406936,0.38138060861250955,3.4324254775125858,2.1228284932235284,stunted
Spinach,26.682405194679873,3.364303263677028,0.4640418294726935,4.176376465254242,2.4475310529451964,stunted
Lentils,204.0129916883704,15.966234132133335,0.8870130073407408,35.48052029362963,1.659833441579396,normal
